"ID"@"CONTRACT_NAME"@"DEPOSIT"@"END_DATE"@"LINK_ID"@"START_DATE"@"TS_TIMESTAMP"@"FI_ACCOUNT_ID"@"PD_CONTACT_PERSON_ID"@"CO_STATE_ID"@"CO_TYPE_ID"@"CO_PAYMENT_SCHEDULE_TYPE_ID"@"PD_SALES_PERSON_ID"@"IS_EXCLUDE_FROM_UNFLOWN_HOURS"@"IS_SHOWN_IN_PAYMENT_REQUEST"@"INCLUDE_DOMESTIC_RATE"@"ENABLE_MANAGEMENT_FEE"@"MINIMUM_REQUIRED_BALANCE"@"PAYMENT_TERMS"@"CONTRACT_MS_ID"@"PAYMENT_SCHEDULE_MS_ID"@"SYMBOL"
72706@"CONTRACT #766"@0@29/04/21@766@30/04/18@28/03/19 16:15:07,870000000@56926@335@3@1@6@335@0@1@0@0@5051500@5@""@""@"€"
72990@"CONTRACT #767"@0@06/05/21@767@07/05/18@08/04/19 16:09:20,469000000@56928@122339@3@1@6@122339@0@1@0@0@4364500@5@""@""@"$"
72403@"CONTRACT #768"@0@14/05/23@768@15/05/18@07/03/19 16:36:25,386000000@56973@209@3@1@6@713@0@1@0@0@8825000@5@""@""@"$"
72572@"CONTRACT #769"@0@09/05/21@769@10/05/18@17/03/19 10:15:18,504000000@57775@3907@3@1@6@3907@0@1@0@0@13100000@5@""@""@"$"
72986@"CONTRACT #771"@0@30/11/19@771@31/05/18@08/04/19 15:22:06,963000000@58274@100322@3@1@5@100322@0@1@0@0@0@5@""@""@"$"
57319@"CONTRACT #772"@0@17/05/19@772@18/05/18@23/05/18 22:05:52,034000000@58324@202@3@1@1@202@0@1@0@0@5000000@5@""@""@"$"
70571@"CONTRACT #773"@0@19/05/21@773@20/05/18@27/12/18 12:40:30,949000000@58474@144535@3@1@6@144535@0@1@0@0@7367500@5@""@""@"$"
66631@"CONTRACT #774"@0@31/08/21@774@01/09/18@21/09/18 15:14:21,003000000@58624@100322@3@1@6@100322@0@1@0@0@5875000@5@""@""@"$"
57720@"CONTRACT #775"@0@23/05/20@775@24/05/18@26/05/18 19:44:11,652000000@58625@335@3@1@6@335@0@1@0@0@5450000@5@""@""@"$"
63319@"CONTRACT #776"@28750000@17/05/21@776@18/05/18@17/07/18 11:45:10,343000000@58626@80083@3@1@4@80083@0@1@0@0@4627500@5@""@""@"€"
72019@"CONTRACT #777"@0@23/05/19@777@24/05/18@16/02/19 19:10:15,387000000@58974@202@3@1@5@202@0@1@0@0@7150000@5@""@""@"$"
58017@"CONTRACT #778"@6750000@18/06/21@778@19/06/18@30/05/18 20:54:55,942000000@58978@713@3@1@4@209@0@1@0@0@4500000@5@""@""@"€"
59467@"CONTRACT #779"@0@07/07/21@779@07/07/18@14/06/18 15:46:40,026000000@58979@92618@3@1@6@92618@0@1@0@0@4706000@5@""@""@"€"
72688@"CONTRACT #780"@0@01/01/20@780@01/05/17@27/03/19 17:25:07,801000000@59024@100322@3@1@6@100322@0@1@0@0@6000000@5@""@""@"$"
74810@"CONTRACT #784"@13305000@24/09/21@784@24/09/18@31/05/19 14:09:30,126000000@59127@335@3@1@4@335@0@1@1@0@5322000@5@""@""@"$"
72349@"CONTRACT #785"@0@14/06/19@785@15/06/18@01/03/19 13:40:57,190000000@59177@100322@3@1@1@100322@0@1@0@0@0@5@""@""@"$"
73420@"CONTRACT #786"@0@04/06/21@786@04/06/18@22/04/19 20:31:54,559000000@59179@2479@3@1@6@2479@0@1@1@0@5475000@5@""@""@"$"
70769@"CONTRACT #787"@0@31/05/23@787@31/05/18@31/12/18 17:21:25,220000000@59180@62590@3@1@5@62590@0@1@1@0@6540600@5@""@""@"$"
72182@"CONTRACT #788"@13687500@29/05/21@788@29/05/18@22/02/19 20:27:03,949000000@59224@131975@3@1@4@131975@0@1@0@0@10950000@5@""@""@"$"
71967@"CONTRACT #789"@0@03/06/20@789@04/06/18@14/02/19 11:15:57,806000000@59476@202@6@1@4@202@0@1@0@0@5000000@5@""@""@"$"
72595@"CONTRACT #790"@0@30/06/21@790@01/07/18@20/03/19 13:50:45,575000000@59725@122339@3@1@6@122339@0@1@0@0@10901000@5@""@""@"$"
67598@"CONTRACT #791"@0@22/05/21@791@23/05/18@17/10/18 11:56:18,555000000@60174@154@3@1@1@154@0@1@0@0@0@5@""@""@"$"
58918@"CONTRACT #792"@0@31/08/19@792@06/06/18@11/06/18 15:56:47,778000000@60175@122339@3@1@4@122339@0@1@0@0@10877000@5@""@""@"€"
67320@"CONTRACT #793"@50175000@30/05/21@793@31/05/18@09/10/18 09:54:40,914000000@60224@100322@3@1@4@100322@0@1@0@0@13380000@5@""@""@"$"
72872@"CONTRACT #794"@0@12/06/21@794@12/06/18@04/04/19 15:38:30,784000000@60474@121625@6@1@5@121625@0@1@0@0@11158000@5@""@""@"$"
65968@"CONTRACT #795"@14625000@13/06/21@795@14/06/18@04/09/18 11:24:48,321000000@60774@202@3@1@4@202@0@1@0@0@5850000@5@""@""@"$"
72607@"CONTRACT #797"@0@07/07/21@797@28/06/18@21/03/19 11:59:59,596000000@61374@202@3@1@5@202@0@1@0@0@6475000@5@""@""@"$"
72269@"CONTRACT #798"@0@01/06/21@798@02/06/18@26/02/19 12:25:24,660000000@61375@224@3@1@6@224@0@1@0@0@6540000@5@""@""@"$"
73024@"CONTRACT #801"@0@31/07/19@801@31/05/18@10/04/19 10:20:11,070000000@62124@122340@3@1@5@122340@0@1@0@0@7975000@5@""@""@"$"
72371@"CONTRACT #802"@0@28/06/23@802@29/06/18@04/03/19 10:55:41,719000000@62174@335@3@1@6@335@0@1@0@0@8070000@5@""@""@"£"
72378@"CONTRACT #803"@0@30/09/21@803@29/06/18@05/03/19 10:35:35,718000000@62176@209@3@1@6@713@0@1@0@0@3908500@5@""@""@"£"
74946@"CONTRACT #807 #1"@125@26/06/19@807@20/05/19@31/05/19 14:27:47,724000000@62227@122340@3@1@2@122340@0@1@0@1@3718500@5@""@""@"$"
65326@"CONTRACT #808"@0@14/06/21@808@15/06/18@20/08/18 16:20:25,043000000@62229@3907@3@1@6@3907@0@1@0@0@10950000@5@""@""@"$"
72811@"CONTRACT #809"@0@29/06/23@809@29/06/18@02/04/19 17:13:44,410000000@62375@62590@3@1@6@62590@0@1@1@0@20400000@5@""@""@"$"
71972@"CONTRACT #810"@0@24/06/21@810@25/06/16@14/02/19 11:23:45,230000000@62374@3907@3@1@6@3907@0@1@0@0@4000000@5@""@""@"$"
73268@"CONTRACT #812"@0@20/08/19@812@28/06/18@17/04/19 09:00:48,502000000@62624@80083@3@1@1@80083@0@1@0@0@6067500@5@""@""@"$"
73126@"CONTRACT #813"@2574457@29/06/19@813@30/06/18@12/04/19 12:38:50,765000000@63074@109280@6@1@3@109280@0@1@0@0@0@5@""@""@"€"
67587@"CONTRACT #814"@0@10/07/19@814@11/07/18@16/10/18 14:26:06,261000000@63175@80083@3@1@6@80083@0@1@0@1@0@5@""@""@"$"
71723@"CONTRACT #816"@0@14/07/19@816@15/07/18@04/02/19 10:57:11,944000000@63527@224@3@1@5@224@0@1@0@0@4725000@5@""@""@"$"
74938@"CONTRACT #817"@20000000@13/07/21@817@14/07/18@31/05/19 14:26:50,845000000@63674@209@3@1@6@713@0@1@0@1@3729000@5@""@""@"$"
63569@"CONTRACT #818"@0@28/06/21@818@29/06/18@19/07/18 12:02:53,725000000@63924@209@3@1@6@713@0@1@0@0@5450000@5@""@""@"$"
73423@"CONTRACT #819"@0@25/07/21@819@26/07/18@23/04/19 10:28:45,054000000@64027@122340@3@1@6@122339@0@1@0@0@9248000@5@""@""@"€"
67037@"CONTRACT #820"@10087500@24/07/21@820@25/07/18@02/10/18 16:25:53,543000000@64524@202@3@1@4@202@0@1@0@0@7375000@5@""@""@"$"
65124@"CONTRACT #821"@0@19/07/21@821@20/07/18@13/08/18 14:58:26,699000000@64724@122340@3@1@6@122340@0@1@0@0@3044400@5@""@""@"£"
71774@"CONTRACT #822"@0@20/07/21@822@20/07/18@05/02/19 13:20:52,878000000@64726@121625@3@1@6@121625@0@1@1@0@11390000@5@""@""@"$"
72671@"CONTRACT #823"@0@20/07/21@823@20/07/18@25/03/19 18:04:14,198000000@64728@121625@3@1@6@121625@0@1@1@0@11390000@5@""@""@"$"
74146@"CONTRACT #824"@0@27/07/21@824@27/07/18@24/05/19 18:28:04,254000000@64824@2479@3@1@6@2479@0@1@0@0@14200000@5@""@""@"$"
71926@"CONTRACT #827"@0@31/12/19@827@27/07/18@11/02/19 17:04:53,416000000@65231@713@3@1@4@713@0@1@0@0@11655000@5@""@""@"$"
70847@"CONTRACT #829"@0@23/07/19@829@23/07/18@02/01/19 15:42:56,671000000@65530@80083@3@1@5@80083@0@1@0@0@0@5@""@""@"$"
72989@"CONTRACT #830"@0@06/08/21@830@06/08/18@08/04/19 15:25:20,852000000@65574@100322@3@1@6@100322@0@1@1@0@32445000@5@""@""@"$"
69469@"CONTRACT #831"@0@01/08/19@831@21/07/18@03/12/18 10:30:16,341000000@65775@141277@3@1@6@141277@0@1@0@0@0@5@""@""@"$"
68122@"CONTRACT #832"@0@30/07/21@832@27/07/18@31/10/18 14:50:41,210000000@65776@713@3@1@6@713@0@1@0@0@5625000@5@""@""@"$"
72777@"CONTRACT #835"@0@09/02/21@835@10/08/18@01/04/19 13:49:19,465000000@66024@209@3@1@1@713@0@1@0@0@0@5@""@""@"€"
72506@"CONTRACT #836"@0@04/08/21@836@05/08/18@14/03/19 10:06:51,043000000@66030@224@3@1@6@224@0@1@0@0@11300000@5@""@""@"$"
70620@"CONTRACT #837"@0@16/08/19@837@16/08/18@28/12/18 11:54:50,263000000@66085@2479@3@1@1@2479@0@1@0@0@0@5@""@""@"$"
69984@"CONTRACT #838"@0@12/09/19@838@12/09/18@14/12/18 17:06:57,402000000@66135@2479@3@1@1@2479@0@1@1@0@0@5@""@""@"$"
68422@"CONTRACT #840"@0@30/08/21@840@31/08/18@06/11/18 17:33:12,570000000@66236@92618@3@1@6@92618@0@1@0@0@9000000@5@""@""@"€"
73030@"CONTRACT #841"@0@30/08/19@841@31/08/18@10/04/19 14:18:43,416000000@66334@100322@3@1@5@100322@0@1@0@0@13500000@5@""@""@"$"
67586@"CONTRACT #842"@19959400@01/09/23@842@01/09/18@16/10/18 14:24:56,119000000@66638@62590@3@1@4@62590@0@1@1@0@7451500@5@""@""@"$"
67582@"CONTRACT #843"@9900000@19/08/21@843@20/08/18@16/10/18 14:11:20,495000000@66684@202@3@1@4@202@0@1@0@0@2590000@5@""@""@"$"
72492@"CONTRACT #844"@0@30/08/21@844@30/08/18@12/03/19 18:07:39,986000000@66686@100322@3@1@6@100322@0@1@0@0@32600000@5@""@""@"$"
67375@"CONTRACT #845"@0@01/09/21@845@01/09/18@10/10/18 14:34:33,893000000@66687@131975@3@1@5@131975@0@1@0@0@12112000@5@""@""@"$"
71520@"CONTRACT #848"@0@24/01/20@848@24/01/19@24/01/19 16:38:33,893000000@66738@131975@3@1@5@131975@0@1@0@0@0@5@""@""@"$"
65869@"CONTRACT #849"@0@29/08/19@849@29/08/18@31/08/18 22:59:46,927000000@66739@2479@3@1@1@2479@0@1@1@0@0@5@""@""@"$"
72379@"CONTRACT #850"@0@30/08/21@850@31/08/18@05/03/19 10:51:42,952000000@66841@3767@3@1@6@3767@0@1@0@0@4671000@5@""@""@"€"
67584@"CONTRACT #851"@0@01/09/22@851@01/09/18@16/10/18 14:22:47,582000000@66887@122340@3@1@6@122340@0@1@0@0@15984000@5@""@""@"$"
71628@"CONTRACT #852"@0@31/12/19@852@01/09/18@28/01/19 20:59:32,714000000@66935@713@3@1@1@713@0@1@0@0@0@5@""@""@"$"
67589@"CONTRACT #853"@0@11/09/21@853@12/09/18@16/10/18 14:28:40,446000000@67234@122339@3@1@6@122339@0@1@0@0@10516000@5@""@""@"$"
73022@"CONTRACT #854"@0@24/09/21@854@24/09/18@09/04/19 16:46:28,954000000@67533@2479@3@1@6@2479@0@1@0@0@17046000@5@""@""@"$"
72113@"CONTRACT #855"@0@19/09/21@855@20/09/18@21/02/19 11:26:26,944000000@67543@224@3@1@6@224@0@1@0@0@7312500@5@""@""@"$"
70576@"CONTRACT #856"@39625000@21/09/19@856@21/09/18@27/12/18 18:56:04,866000000@67545@2479@4@1@4@2479@0@1@0@0@9510000@5@""@""@"$"
73437@"CONTRACT #858"@0@12/09/23@858@12/09/18@24/04/19 13:25:50,596000000@67884@62590@3@1@6@62590@0@1@0@0@8750000@5@""@""@"$"
68528@"CONTRACT #859"@0@06/10/21@859@06/10/18@08/11/18 16:21:34,390000000@67885@713@3@1@6@713@0@1@0@0@4947000@5@""@""@"€"
67573@"CONTRACT #860"@11212500@16/09/21@860@17/09/18@16/10/18 11:53:03,935000000@67886@209@3@1@4@713@0@1@0@1@4595000@5@""@""@"$"
66919@"CONTRACT #861"@16537500@14/09/21@861@14/09/18@28/09/18 21:13:32,575000000@67887@122340@3@1@4@122340@0@1@0@0@9450000@5@""@""@"€"
69619@"CONTRACT #862"@0@27/09/21@862@28/09/18@05/12/18 11:06:02,479000000@67991@713@3@1@6@713@0@1@0@0@11070000@5@""@""@"€"
73446@"CONTRACT #864"@0@02/10/21@864@03/10/18@24/04/19 16:58:11,220000000@68059@224@3@1@6@224@0@1@0@0@8500000@5@""@""@"€"
71725@"CONTRACT #865"@0@02/10/21@865@03/10/18@04/02/19 11:56:19,409000000@68060@224@3@1@6@224@0@1@0@0@8500000@5@""@""@"€"
68724@"CONTRACT #866"@0@03/10/20@866@04/10/18@13/11/18 12:28:34,861000000@68066@713@3@1@6@713@0@1@0@0@8950000@5@""@""@"€"
67883@"CONTRACT #867"@0@18/10/20@867@19/10/18@25/10/18 16:20:01,772000000@68136@122340@3@1@1@122340@0@1@0@0@0@5@""@""@"£"
74799@"CONTRACT #868"@124281300@08/08/20@868@09/08/18@31/05/19 14:08:26,903000000@68184@3907@3@1@4@3907@0@1@0@0@12950000@30@""@""@"$"
72573@"CONTRACT #869"@0@18/10/19@869@19/10/18@18/03/19 10:47:13,093000000@68185@80083@3@1@1@80083@0@1@0@0@0@5@""@""@"$"
72586@"CONTRACT #872"@0@28/10/21@872@28/10/18@19/03/19 15:46:00,805000000@68336@122339@3@1@5@122339@0@1@0@0@14121000@5@""@""@"$"
71661@"CONTRACT #873"@0@15/02/22@873@25/01/19@30/01/19 10:44:46,789000000@68346@122340@3@1@6@122340@0@1@0@0@6119400@5@""@""@"€"
72774@"CONTRACT #874"@0@24/10/20@874@15/10/18@01/04/19 11:45:09,175000000@68384@141277@3@1@6@141277@0@1@0@0@11250000@5@""@""@"$"
72347@"CONTRACT #875"@23376700@31/10/21@875@01/11/18@01/03/19 11:39:55,001000000@68386@209@3@1@4@713@0@1@0@0@10850000@5@""@""@"$"
71820@"CONTRACT #876"@0@30/10/21@876@12/10/18@06/02/19 12:22:34,372000000@68435@100322@3@1@6@100322@0@1@0@0@8450000@5@""@""@"$"
70318@"CONTRACT #880"@0@30/10/20@880@30/10/18@21/12/18 07:38:58,545000000@68486@335@3@1@6@335@0@1@0@0@10900000@5@""@""@"$"
72375@"CONTRACT #881"@0@02/11/21@881@02/11/18@04/03/19 17:25:50,839000000@68583@122339@3@1@6@122339@0@1@0@0@9304000@5@""@""@"€"
68568@"CONTRACT #882"@0@30/12/21@882@31/12/18@09/11/18 09:32:03,255000000@68733@335@3@1@6@335@0@1@0@0@5386500@5@""@""@"$"
72797@"CONTRACT #884"@0@13/11/21@884@14/11/18@02/04/19 11:31:08,159000000@68933@100322@3@1@6@100322@0@1@0@0@6300000@5@""@""@"$"
72581@"CONTRACT #885"@0@02/11/21@885@02/11/18@18/03/19 18:06:17,655000000@68984@335@3@1@1@335@0@1@0@0@0@5@""@""@"$"
73177@"CONTRACT #886"@0@14/11/21@886@15/11/18@15/04/19 15:26:33,982000000@68991@100322@3@1@6@100322@0@1@0@0@5750000@5@""@""@"$"
73444@"CONTRACT #890"@0@02/12/21@890@03/12/18@24/04/19 16:15:04,174000000@69435@713@3@1@4@713@0@1@0@0@4542000@5@""@""@"€"
72611@"CONTRACT #892"@0@14/02/20@892@15/11/18@21/03/19 16:16:01,808000000@69442@224@3@1@1@224@0@1@0@0@5640000@5@""@""@"$"
69292@"CONTRACT #893"@0@29/11/21@893@29/11/18@27/11/18 22:35:28,323000000@69485@80083@3@1@5@80083@0@1@0@0@5420000@5@""@""@"$"
71821@"CONTRACT #894"@0@16/12/21@894@17/12/18@06/02/19 12:32:34,136000000@69541@100322@3@1@6@100322@0@1@0@0@5675000@5@""@""@"$"
72805@"CONTRACT #895"@14306300@21/03/22@895@22/03/19@02/04/19 15:24:21,901000000@69646@177594@3@1@4@177594@0@1@1@0@9156000@5@""@""@"$"
72341@"CONTRACT #897"@0@19/12/21@897@20/12/18@28/02/19 21:38:00,249000000@69885@2479@3@1@6@2479@0@1@1@0@8960000@5@""@""@"$"
72388@"CONTRACT #898"@10000000@13/12/21@898@08/12/18@05/03/19 15:31:47,380000000@70083@202@3@1@4@202@0@1@1@0@7500000@5@""@""@"$"
72813@"CONTRACT #899"@0@12/12/20@899@12/12/18@02/04/19 19:02:04,953000000@70084@177594@3@1@6@177594@0@1@0@0@13043000@5@""@""@"$"
71826@"CONTRACT #900"@0@27/12/21@900@25/12/18@06/02/19 16:28:20,714000000@70383@122340@3@1@6@122340@0@1@1@0@5827500@5@""@""@"$"
72927@"CONTRACT #901"@24000000@31/12/20@901@01/01/18@05/04/19 14:33:39,483000000@70435@209@3@1@4@713@0@1@0@0@10915000@5@""@""@"€"
71778@"CONTRACT #902"@0@19/12/21@902@20/12/18@05/02/19 18:04:09,280000000@70586@224@3@1@6@224@0@1@1@0@4542500@5@""@""@"€"
70422@"CONTRACT #903"@0@31/03/22@903@22/12/18@24/12/18 15:26:42,312000000@70684@713@3@1@6@713@0@1@0@0@7775000@5@""@""@"$"
73034@"CONTRACT #905"@0@31/12/21@905@01/01/19@10/04/19 15:54:18,096000000@70692@100322@3@1@6@100322@0@1@1@0@6687500@5@""@""@"$"
73424@"CONTRACT #906"@15894000@24/12/21@906@20/12/18@23/04/19 12:40:14,056000000@70834@149228@3@1@4@149228@0@1@0@0@2825600@5@""@""@"$"
73077@"CONTRACT #907"@0@07/01/21@907@08/01/19@11/04/19 15:39:57,374000000@70934@100322@6@1@6@100322@0@1@1@0@6440000@5@""@""@"$"
74903@"CONTRACT #908"@0@29/12/21@908@24/05/19@31/05/19 14:22:14,337000000@71034@100322@3@1@6@100322@1@1@1@1@8880000@5@""@""@"$"
71979@"CONTRACT #909"@0@31/12/20@909@01/01/19@14/02/19 14:03:06,918000000@71233@202@3@1@2@202@0@1@0@0@19000000@5@""@""@"$"
70573@"CONTRACT #910"@0@20/12/19@910@21/12/18@27/12/18 17:21:11,043000000@71234@2479@3@1@1@2479@0@1@0@0@12240000@5@""@""@"$"
72486@"CONTRACT #911"@0@26/12/21@911@27/12/18@12/03/19 11:24:15,771000000@71334@224@3@1@6@224@0@1@0@0@4542500@5@""@""@"€"
72178@"CONTRACT #912"@0@26/12/21@912@27/12/18@22/02/19 16:45:44,392000000@71386@209@3@1@4@713@0@1@0@0@8950000@5@""@""@"€"
72090@"CONTRACT #913"@0@13/12/21@913@14/12/18@20/02/19 08:43:23,029000000@71485@209@3@1@6@713@0@1@0@1@7956000@5@""@""@"€"
72356@"CONTRACT #914"@0@31/12/21@914@01/01/19@01/03/19 16:12:12,231000000@71487@224@3@1@6@224@0@1@0@0@4542500@5@""@""@"€"
71681@"CONTRACT #915"@0@01/01/20@915@01/01/19@31/01/19 19:11:10,143000000@71490@177594@3@1@1@177594@0@1@0@0@0@5@""@""@"$"
73434@"CONTRACT #918"@10000000@13/12/20@918@27/11/18@24/04/19 09:51:10,530000000@71685@202@3@1@4@202@0@1@0@0@11300000@5@""@""@"€"
71119@"CONTRACT #919"@0@30/11/21@919@01/12/18@09/01/19 10:51:13,690000000@71785@154@3@1@1@154@0@1@0@0@100@5@""@""@"$"
71695@"CONTRACT #920"@0@14/01/22@920@15/01/19@01/02/19 15:32:35,927000000@71791@122339@3@1@6@122339@0@1@0@0@4168000@5@""@""@"€"
72100@"CONTRACT #921"@0@22/01/20@921@23/01/19@20/02/19 15:18:59,382000000@71847@3907@3@1@1@3907@0@1@0@0@10950000@5@""@""@"$"
71884@"CONTRACT #922"@0@20/01/22@922@21/01/19@08/02/19 17:26:15,167000000@71900@100322@3@1@6@100322@0@1@0@0@7590000@5@""@""@"$"
72325@"CONTRACT #923"@11187500@20/01/22@923@21/01/19@28/02/19 08:54:13,950000000@71925@713@3@1@4@713@0@1@0@0@4475000@5@""@""@"€"
72708@"CONTRACT #924"@0@28/02/22@924@01/03/19@28/03/19 16:47:15,528000000@71929@100322@3@1@6@100322@0@1@1@0@13800000@5@""@""@"$"
71666@"CONTRACT #925"@0@30/10/19@925@01/04/19@30/01/19 16:13:25,810000000@71938@202@3@1@1@202@0@1@0@0@0@5@""@""@"$"
73219@"CONTRACT #927"@0@18/02/22@927@19/02/19@16/04/19 11:16:55,807000000@71989@122339@3@1@6@122339@0@1@0@0@3125000@5@""@""@"$"
71943@"CONTRACT #928"@17506500@06/12/21@928@07/12/18@13/02/19 11:35:28,547000000@71992@121625@3@1@4@121625@0@1@0@0@5872500@5@""@""@"$"
72620@"CONTRACT #929"@19068800@14/02/22@929@10/02/19@22/03/19 19:41:06,660000000@71993@211258@3@1@4@211258@0@1@0@0@6102000@5@""@""@"$"
72406@"CONTRACT #930"@0@15/01/24@930@16/01/19@07/03/19 17:24:32,113000000@71994@122340@3@1@6@122340@0@1@0@0@9475000@5@""@""@"$"
71871@"CONTRACT #931"@10000000@31/01/20@931@01/02/19@07/02/19 12:08:14,083000000@72043@46717@3@1@1@46717@0@1@0@0@2500000@5@""@""@"$"
71983@"CONTRACT #932"@9000000@05/02/22@932@06/02/19@14/02/19 15:33:56,372000000@72085@122340@3@1@4@122340@0@1@0@0@6750000@5@""@""@"€"
72468@"CONTRACT #933"@0@07/02/20@933@08/02/19@11/03/19 10:01:39,790000000@72087@335@3@1@5@335@0@1@0@0@5250000@5@""@""@"$"
72525@"CONTRACT #935"@0@12/02/24@935@12/02/19@14/03/19 19:20:04,441000000@72104@62590@3@1@6@62590@0@1@0@0@13119000@5@""@""@"$"
72587@"CONTRACT #936"@15000000@30/01/22@936@31/01/19@19/03/19 17:15:53,224000000@72111@122340@3@1@6@122340@0@1@0@0@10853000@5@""@""@"$"
72733@"CONTRACT #938"@0@31/01/20@938@12/01/19@29/03/19 20:44:27,648000000@72121@3907@3@1@6@3907@0@1@0@0@6800000@5@""@""@"$"
72491@"CONTRACT #939"@0@23/02/22@939@24/02/19@12/03/19 17:17:59,150000000@72128@100322@3@1@6@100322@0@1@0@0@7325000@5@""@""@"$"
72423@"CONTRACT #940"@23625000@14/02/22@940@05/02/19@08/03/19 12:45:12,275000000@72238@149228@3@1@4@149228@0@1@0@0@4725000@5@""@""@"€"
72224@"CONTRACT #941"@908500@30/01/22@941@31/01/19@25/02/19 12:21:57,238000000@72239@92618@3@1@6@92618@0@1@1@0@4542500@5@""@""@"€"
73122@"CONTRACT #942"@0@30/06/20@942@08/02/19@12/04/19 11:12:56,495000000@72240@224@3@1@1@224@0@1@0@0@0@5@""@""@"€"
73170@"CONTRACT #943"@0@18/04/22@943@19/04/19@15/04/19 13:15:34,038000000@72341@122339@3@1@6@122339@0@1@0@0@4852500@5@""@""@"€"
72673@"CONTRACT #944"@13000000@28/01/22@944@29/01/19@26/03/19 10:43:55,026000000@72365@109280@3@1@4@109280@0@1@0@0@8505000@5@""@""@"€"
72802@"CONTRACT #945"@0@13/03/20@945@14/03/19@02/04/19 12:28:18,979000000@72445@713@3@1@6@713@0@1@0@0@4990000@5@""@""@"€"
72803@"CONTRACT #946"@0@14/09/19@946@15/03/19@02/04/19 13:56:11,967000000@72451@224@3@1@1@224@0@1@0@0@5975000@5@""@""@"$"
73169@"CONTRACT #947"@0@30/05/19@947@10/12/17@15/04/19 10:53:28,774000000@72487@80083@3@1@1@80083@0@1@0@0@4920000@5@""@""@"€"
72808@"CONTRACT #949"@0@22/03/22@949@23/03/19@02/04/19 15:49:58,521000000@72493@177594@3@1@6@177594@0@1@0@0@14364000@5@""@""@"$"
72682@"CONTRACT #951"@0@31/03/20@951@01/04/19@27/03/19 15:48:33,004000000@72554@335@1@1@1@335@0@1@0@0@0@5@""@""@"$"
73221@"CONTRACT #952"@0@07/04/21@952@08/04/19@16/04/19 12:49:10,769000000@72555@122340@3@1@6@122340@0@1@0@0@6170000@5@""@""@"€"
72869@"CONTRACT #953"@0@30/03/22@953@31/03/19@04/04/19 12:10:32,527000000@72560@100322@3@1@6@100322@0@1@0@0@6790000@5@""@""@"$"
73272@"CONTRACT #954"@0@28/03/20@954@29/03/19@17/04/19 11:49:03,774000000@72567@224@3@1@1@224@0@1@0@0@16254000@5@""@""@"$"
73068@"CONTRACT #955"@17000000@27/03/22@955@28/03/19@11/04/19 10:04:42,077000000@72569@80083@3@1@2@80083@0@1@0@0@9030000@5@""@""@"$"
73422@"CONTRACT #956"@17000000@27/03/22@956@28/03/19@23/04/19 09:23:37,545000000@72570@80083@3@1@2@80083@0@1@0@0@9030000@5@""@""@"$"
73073@"CONTRACT #958"@0@31/03/21@958@01/04/19@11/04/19 14:32:00,325000000@72638@177594@3@1@5@177594@0@1@0@0@10496500@5@""@""@"$"
72968@"CONTRACT #959"@0@28/03/24@959@29/03/19@08/04/19 08:36:08,257000000@72667@62590@3@1@6@62590@0@1@1@0@7140000@5@""@""@"$"
72980@"CONTRACT #960"@16536900@08/06/22@960@09/06/19@08/04/19 13:04:10,855000000@72669@211258@3@1@4@211258@0@1@0@0@6864500@5@""@""@"$"
73440@"CONTRACT #961"@0@29/04/22@961@30/04/19@24/04/19 14:38:56,557000000@72749@122340@3@1@5@122340@0@1@0@0@13730000@5@""@""@"€"
73439@"CONTRACT #962"@0@18/04/22@962@18/04/19@24/04/19 13:53:50,267000000@72864@2479@3@1@6@2479@0@1@0@0@10416000@5@""@""@"$"
75126@"Final test #3"@77777@16/05/20@968@16/05/19@06/06/19 21:43:15,834000000@73036@131975@3@1@6@131975@0@1@0@1@10000@5@""@""@"€"
74840@"Dev test #GVPOLL #3"@456@22/05/20@976@22/05/19@31/05/19 14:13:27,229000000@73184@131975@3@1@6@131975@0@1@0@1@10000@5@""@""@"€"
73933@"Contract #1"@0@23/05/20@979@23/05/19@23/05/19 16:55:02,612000000@73187@131975@3@1@1@131975@0@1@0@0@10000000@5@""@""@"$"
73934@"Contract #1"@0@23/05/20@980@23/05/19@23/05/19 16:57:18,729000000@73187@212916@3@1@1@212916@0@1@0@0@0@5@""@""@"$"
73954@"CONTRACT #2828"@0@31/05/21@983@23/05/19@23/05/19 18:15:12,008000000@73189@212916@3@1@1@212916@0@1@0@0@100@5@""@""@"€"
73979@"Contract novo"@0@23/05/21@987@23/05/19@23/05/19 19:42:17,166000000@73191@131975@3@1@1@131975@0@1@0@0@100000@5@""@""@"$"
74832@"Contract QA Test 4"@75050000@23/05/20@994@24/05/19@31/05/19 14:12:00,882000000@73201@212916@3@1@4@131975@0@1@0@1@10000000@5@""@""@"€"
74861@"DEV CONTRACT #1015"@15000@24/05/21@995@24/05/19@31/05/19 14:16:05,833000000@73202@131975@3@1@6@131975@0@1@1@1@10000@5@""@""@"$"
74909@"Contract #1028 TEST DEV"@200@24/05/20@999@24/05/19@31/05/19 14:22:50,248000000@73211@212916@3@1@6@212916@0@1@0@0@300@5@""@""@"$"
74851@"testing contrms-1026"@0@24/05/21@1003@24/05/19@31/05/19 14:14:40,375000000@73215@131975@3@1@6@131975@0@1@0@1@1100@5@""@""@"€"
